Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),SOC
0.362339735,4.199740887,1.661975834,0,1
0.358740777,4.199903011,1.662979028,0,1
0.354781926,4.199579239,1.66397198,0,1
0.351362944,4.199740887,1.6649548,0,1
0.347943932,4.199903011,1.665926151,0,1
0.344345003,4.199740887,1.666889191,0,1
0.340746045,4.199740887,1.667842539,0,1
0.33750701,4.200065136,1.668786153,0,1
0.334267944,4.199903011,1.669720327,0,1
0.330848932,4.199903011,1.67064507,0,1
0.32742995,4.199740887,1.671560619,0,1
0.324010938,4.199740887,1.672465595,0,1
0.320771903,4.199740887,1.673362944,0,1
0.317712784,4.199903011,1.67425111,0,1
0.314473748,4.199903011,1.675130628,0,1
0.311594576,4.199903011,1.676001306,0,1
0.307995647,4.199579239,1.676861974,0,1
0.305116475,4.199740887,1.677714332,0,1
0.302597225,4.199740887,1.678559758,0,1
0.299358159,4.199740887,1.679397,0,1
0.296479017,4.199903011,1.680225949,0,1
0.29377979,4.199903011,1.681046799,0,1
0.290720701,4.199903011,1.681858341,0,1
0.288021475,4.199740887,1.682664484,0,1
0.285142332,4.199740887,1.683461548,0,1
0.282443106,4.199740887,1.684250952,0,1
0.279563963,4.199740887,1.685032747,0,1
0.277044684,4.199903011,1.685805818,0,1
0.274165541,4.199903011,1.686572628,0,1
0.272006184,4.199740887,1.68733215,0,1
0.269306958,4.199903011,1.68808459,0,1
0.266787708,4.199903011,1.688829806,0,1
0.264088482,4.199740887,1.68956812,0,1
0.261389285,4.199903011,1.690298305,0,1
0.259049952,4.199740887,1.691023779,0,1
0.256530702,4.199740887,1.691741051,0,1
0.254191399,4.199740887,1.692451697,0,1
0.251672119,4.199740887,1.693154623,0,1
0.249332801,4.199740887,1.693851003,0,1
0.24735339,4.199740887,1.694541946,0,1
0.245194018,4.199740887,1.695225608,0,1
0.242674753,4.199740887,1.695903835,0,1
0.240335435,4.199740887,1.696574786,0,1
0.238356024,4.199903011,1.697239527,0,1
0.236016706,4.199903011,1.697899218,0,1
0.23403728,4.199903011,1.698552816,0,1
0.231697962,4.199903011,1.699200494,0,1
0.229538605,4.199740887,1.699841287,0,1
0.227559179,4.199903011,1.700478026,0,1
0.225579754,4.199740887,1.7011071,0,1
0.223420396,4.199903011,1.701732431,0,1
0.221440971,4.199903011,1.702351088,0,1
0.219461545,4.199903011,1.702964142,0,1
0.217122242,4.199740887,1.703571675,0,1
0.215682656,4.199903011,1.704172851,0,1
0.213523284,4.199903011,1.7047697,0,1
0.211543873,4.199579239,1.705361213,0,1
0.209744394,4.199740887,1.70594745,0,1
0.207944915,4.199740887,1.706528524,0,1
0.20614545,4.199740887,1.707104487,0,1
0.204166025,4.199740887,1.707674507,0,1
0.202546507,4.199903011,1.708241296,0,1
0.200926974,4.199903011,1.708802165,0,1
0.198947549,4.199740887,1.709358094,0,1
0.197148085,4.199903011,1.709909167,0,1
0.195528552,4.199903011,1.710455449,0,1
0.193729088,4.199740887,1.710996931,0,1
0.192109555,4.199740887,1.711533835,0,1
0.190490037,4.199740887,1.712066156,0,1
0.189050451,4.199903011,1.712593937,0,1
0.187250972,4.199903011,1.713117108,0,1
0.185991347,4.199903011,1.713635883,0,1
0.184011921,4.199740887,1.714150208,0,1
0.182392403,4.199740887,1.714659434,0,1
0.180952817,4.199740887,1.715165667,0,1
0.179513246,4.199740887,1.715666982,0,1
0.177893713,4.199740887,1.71616331,0,1
0.176094249,4.199740887,1.716656147,0,1
0.175014555,4.199903011,1.717145645,0,1
0.173574984,4.199903011,1.717630339,0,1
0.172135398,4.199740887,1.71811026,0,1
0.17051588,4.199903011,1.718586175,0,1
0.16925624,4.199740887,1.719059535,0,1
0.167816669,4.199903011,1.71952827,0,1
0.166377082,4.199740887,1.719993147,0,1
0.165297404,4.199903011,1.720454332,0,1
0.163497925,4.199740887,1.72091168,0,1
0.162418246,4.199740887,1.721365208,0,1
0.160978675,4.199740887,1.721815056,0,1
0.159719035,4.199740887,1.722261214,0,1
0.158279464,4.199740887,1.7227031,0,1
0.157379717,4.199903011,1.723142172,0,1
0.155760199,4.199903011,1.723577631,0,1
0.15468052,4.199903011,1.724009519,0,1
0.153240934,4.199740887,1.724437387,0,1
0.151801363,4.199579239,1.724862586,0,1
0.151081562,4.199903011,1.72528365,0,1
0.150001884,4.199903011,1.725702553,0,1
0.148562297,4.199579239,1.726117582,0,1
0.147302672,4.199903011,1.726529305,0,1
0.146222994,4.199903011,1.726937823,0,1
0.144963354,4.199740887,1.727342507,0,1
0.143883675,4.199903011,1.72774516,0,1
0.142803997,4.199903011,1.728144122,0,1
0.141724303,4.199903011,1.728539913,0,1
0.140824571,4.199903011,1.728932675,0,1
0.139744893,4.199740887,1.729322402,0,1
0.138305306,4.199740887,1.729709136,0,1
0.137405574,4.199903011,1.730092959,0,1
0.136505827,4.199740887,1.730472604,0,1
0.135246202,4.199740887,1.730850778,0,1
0.13434647,4.199903011,1.731225168,0,1
0.13308683,4.199903011,1.731597289,0,1
0.132187098,4.199740887,1.731966567,0,1
0.131287366,4.199740887,1.732333043,0,1
0.130387619,4.200065136,1.732696796,0,1
0.129307941,4.199740887,1.733057216,0,1
0.128228262,4.199903011,1.733415866,0,1
0.127508461,4.199903011,1.733771312,0,1
0.126428783,4.199740887,1.734123592,0,1
0.125529051,4.199740887,1.734473861,0,1
0.124629311,4.199740887,1.734821542,0,1
0.123729572,4.199903011,1.735166639,0,1
0.122649893,4.199740887,1.735509294,0,1
0.1219301,4.199740887,1.73584945,0,1
0.12103036,4.199903011,1.73618709,0,1
0.119950682,4.199903011,1.736521687,0,1
0.119230889,4.199903011,1.736854904,0,1
0.118331157,4.199903011,1.737185157,0,1
0.117251471,4.199579239,1.737512546,0,1
0.116531678,4.199740887,1.737837989,0,1
0.115811892,4.199903011,1.738161156,0,1
0.114912152,4.199740887,1.738481985,0,1
0.11401242,4.199740887,1.738800436,0,1
0.113292627,4.199903011,1.739116646,0,1
0.112572841,4.199903011,1.739430552,0,1
0.111853048,4.199740887,1.739741865,0,1
0.110953316,4.199903011,1.740050951,0,1
0.110053577,4.199903011,1.740358905,0,1
0.109333791,4.199903011,1.740664133,0,1
0.108434051,4.199579239,1.740967291,0,1
0.107894212,4.199903011,1.741268329,0,1
0.107354365,4.199903011,1.741567252,0,1
0.106274679,4.199903011,1.741864212,0,1
0.105554894,4.199740887,1.742159091,0,1
0.105015054,4.199740887,1.742451469,0,1
0.104115315,4.199903011,1.742742733,0,1
0.103395529,4.199740887,1.743031516,0,1
0.102675736,4.199903011,1.743317938,0,1
0.10195595,4.199903011,1.7436028,0,1
0.101416104,4.199903011,1.743885173,0,1
0.101056211,4.199740887,1.744166182,0,1
0.099616632,4.199740887,1.744445383,0,1
0.099256739,4.199740887,1.74472222,0,1
0.098536946,4.199740887,1.744997688,0,1
0.09781716,4.199740887,1.745270815,0,1
0.097277313,4.199903011,1.745542634,0,1
0.096737474,4.199903011,1.745812566,0,1
0.096197635,4.199903011,1.746080766,0,1
0.095297895,4.199740887,1.746346745,0,1
0.094758056,4.199740887,1.746611341,0,1
0.094398156,4.199903011,1.746873811,0,1
0.09367837,4.199740887,1.747134624,0,1
0.093138531,4.199903011,1.747393812,0,1
0.092598684,4.199903011,1.747651703,0,1
0.091878898,4.199740887,1.747907925,0,1
0.091159105,4.199740887,1.748162515,0,1
0.09043932,4.199740887,1.748415576,0,1
0.090259373,4.199740887,1.748666513,0,1
0.08953958,4.199740887,1.748915975,0,1
0.088999741,4.199903011,1.749164309,0,1
0.088279948,4.199740887,1.749410765,0,1
0.087920055,4.199903011,1.749656026,0,1
0.087200269,4.199740887,1.749899629,0,1
0.086840369,4.199903011,1.750141729,0,1
0.086120583,4.199740887,1.750381947,0,1
0.08576069,4.199740887,1.750621158,0,1
0.085220844,4.199740887,1.750858871,0,1
0.084860951,4.199740887,1.751095204,0,1
0.084141165,4.199903011,1.7513297,0,1
0.083601318,4.199903011,1.751563459,0,1
0.083061479,4.199740887,1.751795134,0,1
0.082701586,4.199740887,1.752025386,0,1
0.08252164,4.200065136,1.752254955,0,1
0.081801847,4.199903011,1.752482478,0,1
0.081082061,4.199579239,1.752708576,0,1
0.080722161,4.199903011,1.752933686,0,1
0.080182321,4.199740887,1.75315752,0,1
0.079642482,4.199740887,1.753379621,0,1
0.079282582,4.199903011,1.753600726,0,1
0.078742743,4.199740887,1.753820254,0,1
0.078562796,4.199903011,1.754038752,0,1
0.078022949,4.199903011,1.75425563,0,1
0.07748311,4.199903011,1.75447203,0,1
0.077123217,4.199903011,1.754686219,0,1
0.076583378,4.199903011,1.754900237,0,1
0.076223478,4.199903011,1.755112655,0,1
0.075683638,4.199740887,1.755323528,0,1
0.075143799,4.199740887,1.755533794,0,1
0.074783899,4.199903011,1.755742491,0,1
0.07424406,4.199903011,1.755949655,0,1
0.073884167,4.199903011,1.756155887,0,1
0.07370422,4.199903011,1.756361092,0,1
0.07334432,4.200065136,1.756565265,0,1
0.072804481,4.199903011,1.756768237,0,1
0.072444588,4.199740887,1.75697,0,1
0.071904741,4.199740887,1.757170736,0,1
0.071544848,4.199903011,1.757370106,0,1
0.071005009,4.199579239,1.757568603,0,1
0.070825063,4.199740887,1.757765979,0,1
0.070825063,4.199903011,1.757962287,0,1
0.07010527,4.199740887,1.75815756,0,1
0.069745377,4.199903011,1.758351372,0,1
0.06956543,4.199903011,1.75854455,0,1
0.068845637,4.199903011,1.758736684,0,1
0.068665691,4.199740887,1.758927428,0,1
0.068125851,4.199740887,1.75911771,0,1
0.067945905,4.199903011,1.759306517,0,1
0.067406058,4.199740887,1.759494892,0,1
0.066866219,4.199903011,1.759681877,0,1
0.066686273,4.199740887,1.759867758,0,1
0.066506326,4.199740887,1.760052689,0,1
0.065786533,4.199740887,1.760236757,0,1
0.065606587,4.199740887,1.760419628,0,1
0.065606587,4.199903011,1.760602077,0,1
0.064886801,4.199740887,1.760783295,0,1
0.064706855,4.199740887,1.760963568,0,1
0.064167008,4.199740887,1.761142603,0,1
0.063807115,4.199903011,1.761320808,0,1
0.063267276,4.199740887,1.76149804,0,1
0.063087322,4.199740887,1.761674277,0,1
0.063087322,4.199903011,1.761849643,0,1
0.062727429,4.199740887,1.762023896,0,1
0.06218759,4.199740887,1.762197283,0,1
0.061827693,4.199903011,1.762369575,0,1
0.061647747,4.199903011,1.762541128,0,1
0.06128785,4.199740887,1.762711718,0,1
0.060927957,4.200065136,1.762881067,0,1
0.060568061,4.199740887,1.763049806,0,1
0.060028221,4.199903011,1.76321761,0,1
0.059848271,4.199740887,1.763384157,0,1
0.059308432,4.199740887,1.763550282,0,1
0.058948535,4.199903011,1.763714933,0,1
0.058948535,4.199903011,1.763878864,0,1
0.058228746,4.199903011,1.764041722,0,1
0.0580488,4.199903011,1.764203671,0,1
0.057868853,4.199903011,1.764364707,0,1
0.057508957,4.199903011,1.764524846,0,1
0.056789167,4.199740887,1.764684119,0,1
0.056609221,4.199903011,1.764842327,0,1
0.056249328,4.199740887,1.76499931,0,1
0.056069378,4.199740887,1.765155978,0,1
0.055889431,4.199903011,1.765311459,0,1
0.055349588,4.199903011,1.765465646,0,1
0.054989696,4.199740887,1.765618929,0,1
0.054629799,4.199903011,1.765771422,0,1
0.05408996,4.199903011,1.765922928,0,1
0.05391001,4.199903011,1.766073357,0,1
0.053550117,4.199903011,1.766222722,0,1
0.052830327,4.199579239,1.76637112,0,1
0.052830327,4.199903011,1.766518155,0,1
0.052110538,4.199740887,1.766664603,0,1
0.051930591,4.199740887,1.766809475,0,1
0.051750645,4.199903011,1.766953418,0,1
0.051210802,4.199903011,1.767096181,0,1
0.050670959,4.199903011,1.767237764,0,1
0.050311066,4.199740887,1.767378266,0,1
0.049771223,4.199740887,1.767517385,0,1
0.049771223,4.199903011,1.767655762,0,1
0.04923138,4.200065136,1.767792807,0,1
0.048511591,4.199740887,1.767928506,0,1
0.047971752,4.199579239,1.768063389,0,1
0.047791801,4.199740887,1.768196781,0,1
0.047251962,4.199740887,1.768328953,0,1
0.046892066,4.199740887,1.768460167,0,1
0.046352223,4.199740887,1.768590096,0,1
0.04599233,4.199740887,1.768718709,0,1
0.045632433,4.199579239,1.768846614,0,1
0.04527254,4.199903011,1.768972934,0,1
0.044912644,4.199579239,1.769098245,0,1
0.044372804,4.199903011,1.769222448,0,1
0.044012908,4.199740887,1.769345544,0,1
0.043473065,4.199903011,1.769467314,0,1
0.043293118,4.199740887,1.769588072,0,1
0.042933226,4.199903011,1.769707906,0,1
0.042573329,4.199903011,1.769826847,0,1
0.04203349,4.199740887,1.769944548,0,1
0.041673593,4.199740887,1.770061384,0,1
0.041493647,4.199903011,1.770177144,0,1
0.04113375,4.199903011,1.770291851,0,1
0.040593911,4.199579239,1.770405411,0,1
0.040234014,4.199579239,1.770518388,0,1
0.040054068,4.199903011,1.770630344,0,1
0.039694171,4.199740887,1.770741085,0,1
0.039514225,4.199740887,1.770851004,0,1
0.039154332,4.199903011,1.770960032,0,1
0.038794436,4.199740887,1.771068106,0,1
0.038614489,4.199903011,1.771175403,0,1
0.038254593,4.199740887,1.771281597,0,1
0.037714753,4.199740887,1.771387341,0,1
0.037714753,4.199903011,1.771491997,0,1
0.037354857,4.199903011,1.771595886,0,1
0.03717491,4.199903011,1.771698976,0,1
0.036815014,4.199903011,1.771801315,0,1
0.036275174,4.199740887,1.771902949,0,1
0.036455121,4.200065136,1.772003663,0,1
0.035735331,4.199740887,1.772103612,0,1
0.035735331,4.199903011,1.772202822,0,1
0.035015542,4.199903011,1.772301316,0,1
0.034835596,4.199903011,1.772399014,0,1
0.034835596,4.199903011,1.772495917,0,1
0.034475699,4.199740887,1.772592505,0,1
0.034655649,4.199903011,1.772688119,0,1
0.034115806,4.199903011,1.772782958,0,1
0.033575963,4.199740887,1.772877235,0,1
0.033575963,4.199740887,1.772970749,0,1
0.03321607,4.199903011,1.773063683,0,1
0.03303612,4.199740887,1.77315607,0,1
0.032856174,4.199903011,1.77324781,0,1
0.032856174,4.199903011,1.773338881,0,1
0.032136384,4.199740887,1.773429185,0,1
0.032136384,4.199903011,1.77351868,0,1
0.031956438,4.200065136,1.773607682,0,1
0.031956438,4.199903011,1.773696088,0,1
0.031596541,4.200065136,1.773784163,0,1
0.031416595,4.199579239,1.773871681,0,1
0.0310567,4.199740887,1.773958587,0,1
0.030876754,4.199903011,1.774044817,0,1
0.030696807,4.199903011,1.774130339,0,1
0.030696807,4.200065136,1.774215397,0,1
0.030516859,4.199903011,1.774300075,0,1
0.029977018,4.199903011,1.774384098,0,1
0.02979707,4.199903011,1.774467701,0,1
0.02979707,4.199903011,1.774550741,0,1
0.029617123,4.199903011,1.774633138,0,1
0.029437175,4.199740887,1.774715148,0,1
0.029257229,4.199740887,1.77479661,0,1
0.02907728,4.199903011,1.774877584,0,1
0.028897334,4.199903011,1.774958066,0,1
0.028897334,4.199740887,1.775038157,0,1
0.028537439,4.199903011,1.775117632,0,1
0.028177544,4.199903011,1.775196606,0,1
0.028177544,4.199903011,1.775275375,0,1
0.027997596,4.199740887,1.77535361,0,1
0.02781765,4.199903011,1.775431324,0,1
0.02781765,4.199740887,1.775508559,0,1
0.027457755,4.199740887,1.775585363,0,1
0.027277807,4.199740887,1.775661637,0,1
0.027457755,4.199903011,1.775737619,0,1
0.027277807,4.199903011,1.775813131,0,1
0.026917912,4.199903011,1.775888197,0,1
0.026737966,4.199903011,1.775962724,0,1
0.026558017,4.199740887,1.776036891,0,1
0.026378071,4.199740887,1.776110672,0,1
0.026558017,4.199903011,1.776184168,0,1
0.026378071,4.200065136,1.776257236,0,1
0.026018176,4.199903011,1.776329894,0,1
0.026018176,4.199903011,1.776402078,0,1
0.025838228,4.199903011,1.77647407,0,1
0.025658282,4.199903011,1.77654562,0,1
0.025658282,4.199740887,1.776616802,0,1
0.025298387,4.199740887,1.776687551,0,1
0.02511844,4.199740887,1.776757801,0,1
0.02511844,4.199903011,1.776827599,0,1
0.02511844,4.199903011,1.776897237,0,1
0.024938492,4.199740887,1.776966462,0,1
0.024398651,4.199903011,1.777035339,0,1
0.024578597,4.199903011,1.777103936,0,1
0.024398651,4.199903011,1.777172229,0,1
0.024398651,4.199740887,1.777240187,0,1
0.024038756,4.199740887,1.777307805,0,1
0.024218703,4.199740887,1.777375027,0,1
0.024038756,4.199740887,1.777441959,0,1
0.023678862,4.199740887,1.77750853,0,1
0.023678862,4.199740887,1.777574645,0,1
0.023678862,4.199740887,1.777640722,0,1
0.023318967,4.199740887,1.77770619,0,1
0.023498913,4.199740887,1.777771576,0,1
0.023318967,4.199740887,1.777836579,0,1
0.023139019,4.199740887,1.777901282,0,1
0.022959072,4.199740887,1.777965672,0,1
0.022779124,4.199740887,1.778029822,0,1
0.022779124,4.199740887,1.778093614,0,1
0.022779124,4.199903011,1.778157233,0,1
0.022599177,4.199903011,1.778220517,0,1
0.022419229,4.199740887,1.778283492,0,1
0.022599177,4.199740887,1.778346068,0,1
0.022239283,4.199903011,1.778408509,0,1
0.022239283,4.199903011,1.778470777,0,1
0.022059334,4.199579239,1.778532559,0,1
0.022059334,4.199740887,1.77859413,0,1
0.022059334,4.199740887,1.778655456,0,1
0.021879388,4.199903011,1.778716477,0,1
0.021879388,4.199903011,1.778777241,0,1
0.02169944,4.199903011,1.778837677,0,1
0.02169944,4.199740887,1.778897907,0,1
0.021519493,4.199740887,1.778957969,0,1
0.021519493,4.199740887,1.779017719,0,1
0.021339545,4.199740887,1.779077237,0,1
0.021159599,4.199740887,1.779136627,0,1
0.021159599,4.199740887,1.779195806,0,1
0.021159599,4.199903011,1.779254573,0,1
0.02097965,4.199740887,1.779312971,0,1
0.020799704,4.199740887,1.779371144,0,1
0.020799704,4.199740887,1.779429052,0,1
0.02097965,4.200065136,1.779486691,0,1
0.020619756,4.199740887,1.779544107,0,1
0.020619756,4.199740887,1.77960127,0,1
0.020619756,4.199903011,1.779658212,0,1
0.020439809,4.199740887,1.779715208,0,1
0.020079914,4.199903011,1.779771907,0,1
0.020259861,4.199740887,1.779828511,0,1
0.019899966,4.199740887,1.779884852,0,1
0,4.196825027,1.779884852,0,1
0,4.196825027,1.779884852,0,1
0,4.19666338,1.779884852,0,1
0,4.19633913,1.779884852,0,1
0,4.196501255,1.779884852,0,1
0,4.196177006,1.779884852,0,1
-0.999861538,4.063344002,1.779884852,0.002777982,0.998611009
-1.000041485,4.054920673,1.779884852,0.005560346,0.997219827
-1.000041485,4.048278809,1.779884852,0.008342704,0.995828648
-1.000401378,4.042609215,1.779884852,0.011125093,0.994437453
-1.000041485,4.03807354,1.779884852,0.013907481,0.993046259
-1.000041485,4.033699512,1.779884852,0.016689823,0.991655089
-1.000041485,4.029973984,1.779884852,0.0194722,0.9902639
-0.999861538,4.026410103,1.779884852,0.022250253,0.988874874
-1.000221372,4.023332119,1.779884852,0.02503269,0.987483655
-1.000041485,4.020254135,1.779884852,0.027815088,0.986092456
-1.000041485,4.017500401,1.779884852,0.030597454,0.984701273
-1.000041485,4.014584541,1.779884852,0.033379853,0.983310074
-1.000041485,4.012154579,1.779884852,0.036157919,0.981921041
-1.000221372,4.009562969,1.779884852,0.038944634,0.980527683
-1.000041485,4.007456779,1.779884852,0.041722648,0.979138676
-1.000041485,4.005027294,1.779884852,0.044509413,0.977745293
-1.000041485,4.00275898,1.779884852,0.04721798,0.97639101
-1.000041485,4.000491142,1.779884852,0.050065524,0.974967238
-1.000041485,3.998385429,1.779884852,0.052852275,0.973573863
-1.000221372,3.996117592,1.779884852,0.055634629,0.972182685
-1.000041485,3.994011641,1.779884852,0.058417007,0.970791497
-1.000041485,3.991905689,1.779884852,0.061199338,0.969400331
-1.000041485,3.990123749,1.779884852,0.063981713,0.968009143
-1.000221372,3.987855911,1.779884852,0.06676412,0.96661794
-1.000041485,3.986073971,1.779884852,0.069546526,0.965226737
-1.000041485,3.983968258,1.779884852,0.072328963,0.963835518
-1.000041485,3.982186317,1.779884852,0.075111413,0.962444294
-0.999861538,3.980404377,1.779884852,0.077893755,0.961053122
-1.000221372,3.978136539,1.779884852,0.080671767,0.959664116
-1.000221372,3.976354599,1.779884852,0.083458497,0.958270751
-1.000221372,3.974410772,1.779884852,0.086240841,0.956879579
-1.000041485,3.972628832,1.779884852,0.089023251,0.955488375
-1.000041485,3.970846891,1.779884852,0.091805615,0.954097192
-1.000041485,3.968903065,1.779884852,0.094587972,0.952706014
-1.000041485,3.96728301,1.779884852,0.097370353,0.951314823
-1.000221372,3.965339184,1.779884852,0.100152745,0.949923628
